lon,lat,voterType,COLOR,id
-89.6435641121,43.6683894767,NOVOTE,#9999999,10636
-89.6435469591,43.8667789938,NOVOTE,#9999999,9038
-89.6435411904,43.6574495388,DEM,#0571b0,10618
-89.6435141237,43.8670579579,NOVOTE,#9999999,8976
-89.6435128296,43.8460194987,NOVOTE,#9999999,9403
-89.6435109201,43.8657403643,NOVOTE,#9999999,8975
-89.6435103331,43.8671574699,NOVOTE,#9999999,8977
-89.6434929257,43.8661164494,NOVOTE,#9999999,9111
-89.6434841839,43.8651176527,NOVOTE,#9999999,8923
-89.6434839848,43.8656913208,NOVOTE,#9999999,9246
-89.6434812588,43.7325251295,REP,#ca0020,7067
-89.6434695631,43.8621263283,DEM,#0571b0,8728
-89.6434600959,43.8623432228,NOVOTE,#9999999,9160
-89.6434499825,43.8649761534,REP,#ca0020,8796
-89.6434343344,43.8649664103,NOVOTE,#9999999,8904
-89.6434277765,43.8655431311,NOVOTE,#9999999,9130
-89.6434258123,43.8672741148,NOVOTE,#9999999,8942
-89.6434229716,43.6619687679,NOVOTE,#9999999,10634
-89.6434158494,43.8463463496,NOVOTE,#9999999,9398
-89.6434106405,43.8651033013,DEM,#0571b0,8705
-89.6434106112,43.8620296661,NOVOTE,#9999999,8913
-89.6434049608,43.867335587,NOVOTE,#9999999,9295
-89.6433844558,43.8673145855,NOVOTE,#9999999,8828
-89.6433767241,44.0681788933,DEM,#0571b0,12785
-89.6433693931,43.8647446049,NOVOTE,#9999999,9196
-89.6433460674,43.9042957588,REP,#ca0020,7681
-89.6433397552,43.8635483108,NOVOTE,#9999999,8867
-89.6433305703,43.8635281863,NOVOTE,#9999999,8907
-89.6433192463,43.8671076123,NOVOTE,#9999999,9024
-89.6433161586,43.8669636309,NOVOTE,#9999999,8967
-89.6433115539,43.8658806224,DEM,#0571b0,8712
-89.6432934327,43.8624612456,DEM,#0571b0,8710
-89.6432893591,43.8672553077,NOVOTE,#9999999,8906
-89.6432893464,43.8665569761,NOVOTE,#9999999,9161
-89.6432795395,43.8916731949,NOVOTE,#9999999,9433
-89.6432615581,43.8673319703,REP,#ca0020,8752
-89.6432571198,43.8676381374,NOVOTE,#9999999,9059
-89.6432555123,43.8642140245,NOVOTE,#9999999,8801
-89.6432547595,43.8676343376,REP,#ca0020,8774
-89.643235297,43.8632083066,DEM,#0571b0,8695
-89.6432157854,43.8444699492,NOVOTE,#9999999,9397
-89.6432081229,44.114993657,NOVOTE,#9999999,3586
-89.6432056594,43.8650528399,DEM,#0571b0,8689
-89.6432038155,43.8645844508,NOVOTE,#9999999,8908
-89.6431958662,43.7185877378,DEM,#0571b0,10143
-89.6431863483,43.7864642331,REP,#ca0020,6563
-89.6431745556,43.863285283,NOVOTE,#9999999,8961
-89.6431633469,43.8668460364,DEM,#0571b0,8736
-89.6431594485,43.8666208415,NOVOTE,#9999999,8937
-89.6431509552,43.8644409753,NOVOTE,#9999999,8949
-89.6431438502,43.8662788014,DEM,#0571b0,8716
-89.6431315583,43.8668361552,NOVOTE,#9999999,8960
-89.6431294418,43.864435644,NOVOTE,#9999999,9125
-89.6431232909,43.8634045328,NOVOTE,#9999999,9067
-89.6431165553,43.865986045,NOVOTE,#9999999,9168
-89.64311583,43.6703373962,REP,#ca0020,10524
-89.6431152274,43.8637440172,NOVOTE,#9999999,8850
-89.6430916802,43.8625444167,NOVOTE,#9999999,9129
-89.6430862191,43.8654426173,NOVOTE,#9999999,8822
-89.6430860829,43.8668450122,NOVOTE,#9999999,9222
-89.6430798801,43.8625682806,NOVOTE,#9999999,8996
-89.6430770148,43.8642863827,REP,#ca0020,8777
-89.6430754716,43.8659335824,NOVOTE,#9999999,8824
-89.6430747967,43.8619600802,NOVOTE,#9999999,9288
-89.6430652386,43.8666384096,NOVOTE,#9999999,9214
-89.6430613776,43.8647631221,NOVOTE,#9999999,9073
-89.6430516421,43.8516932766,NOVOTE,#9999999,8647
-89.643039367,43.8631853002,NOVOTE,#9999999,8860
-89.6430110256,43.8617160571,NOVOTE,#9999999,9154
-89.6430103345,43.8634568812,NOVOTE,#9999999,9015
-89.6430060934,43.8643566834,NOVOTE,#9999999,9241
-89.6430045617,43.7744231385,REP,#ca0020,6897
-89.6429989529,43.8603862514,NOVOTE,#9999999,8654
-89.642996067,43.6587599931,IND,#b2abd2,10630
-89.6429806902,43.8665262128,REP,#ca0020,8754
-89.6429748052,43.9033708824,DEM,#0571b0,7675
-89.6429738226,43.652404639,DEM,#0571b0,10615
-89.642973366,43.8622409866,NOVOTE,#9999999,8806
-89.6429453256,43.7470600936,DEM,#0571b0,7209
-89.6429381207,43.8660479265,NOVOTE,#9999999,9253
-89.642925523,43.8670307587,NOVOTE,#9999999,8851
-89.6429163291,43.8640580711,NOVOTE,#9999999,9108
-89.642910412,43.8624609095,NOVOTE,#9999999,9089
-89.6429043,43.8658877947,REP,#ca0020,8782
-89.6428903905,43.8645791388,NOVOTE,#9999999,9171
-89.6428695494,43.8671791507,DEM,#0571b0,8699
-89.6428685263,43.8650351851,NOVOTE,#9999999,9260
-89.6428619565,43.8626744797,NOVOTE,#9999999,9255
-89.6428414213,43.8975923311,DEM,#0571b0,7677
-89.6428301931,43.867250805,NOVOTE,#9999999,9265
-89.6428027146,43.8468112676,NOVOTE,#9999999,9402
-89.6428023998,43.8621561425,DEM,#0571b0,8721
-89.6427981563,43.8672327807,NOVOTE,#9999999,9201
-89.6427924882,43.866039354,DEM,#0571b0,8680
-89.6427643393,43.8667020287,NOVOTE,#9999999,9262
-89.6427591648,43.7786457191,DEM,#0571b0,6721
-89.642754054,43.6490270419,DEM,#0571b0,10481
-89.6427527907,43.8654550518,NOVOTE,#9999999,9028
-89.6427429438,43.7973962086,NOVOTE,#9999999,6390
-89.6427372061,43.8635743553,REP,#ca0020,8781
-89.6427355513,43.8631969545,NOVOTE,#9999999,9131
-89.6427117038,43.8646840239,NOVOTE,#9999999,9109
-89.6427056319,43.8645377934,NOVOTE,#9999999,8849
-89.6426969079,43.8460326214,REP,#ca0020,9396
-89.6426948005,43.863559011,REP,#ca0020,8798
-89.6426925977,43.8635048678,NOVOTE,#9999999,8819
-89.642666095,43.7913555244,NOVOTE,#9999999,6564
-89.642659449,43.8636186038,REP,#ca0020,8778
-89.6426434456,44.2427959718,NOVOTE,#9999999,7279
-89.642642143,43.8627532916,NOVOTE,#9999999,8861
-89.6426380049,43.7767632893,DEM,#0571b0,6722
-89.6426340416,43.8636799517,DEM,#0571b0,8677
-89.6426328239,43.8622971957,NOVOTE,#9999999,9025
-89.6426298498,43.8656889269,NOVOTE,#9999999,9084
-89.6426234856,43.8623395757,NOVOTE,#9999999,8912
-89.6426227124,43.71618018,REP,#ca0020,10146
-89.6426183137,43.8624456076,NOVOTE,#9999999,9143
-89.6426053181,43.8659049054,NOVOTE,#9999999,9155
-89.6426015251,43.8618325292,REP,#ca0020,8757
-89.642599335,43.8630489845,NOVOTE,#9999999,9206
-89.6425947866,43.8625583057,NOVOTE,#9999999,9191
-89.6425941125,43.862814879,NOVOTE,#9999999,8886
-89.6425862315,43.8623582112,NOVOTE,#9999999,9051
-89.642581067,43.7586419216,DEM,#0571b0,6839
-89.6425741233,43.8673382576,NOVOTE,#9999999,9223
-89.6425684794,43.8645522725,NOVOTE,#9999999,8974
-89.6425636328,43.7379283017,NOVOTE,#9999999,7071
-89.6425562511,43.891428225,NOVOTE,#9999999,9432
-89.6425448847,43.863107757,NOVOTE,#9999999,8844
-89.6425361088,43.8443494209,NOVOTE,#9999999,9404
-89.6425331767,43.8628376703,NOVOTE,#9999999,8934
-89.6425081257,43.8667238575,NOVOTE,#9999999,9203
-89.6424949211,43.775598411,NOVOTE,#9999999,6900
-89.6424887623,43.8668710193,NOVOTE,#9999999,9226
-89.6424619221,43.864660469,NOVOTE,#9999999,9270
-89.6424600022,43.8893083499,NOVOTE,#9999999,9452
-89.6424575943,43.861753012,NOVOTE,#9999999,9170
-89.6424473406,43.8637594022,NOVOTE,#9999999,8842
-89.642434657,43.8653609075,NOVOTE,#9999999,9275
-89.6424336939,43.8642719,NOVOTE,#9999999,8971
-89.642426455,43.8665317308,DEM,#0571b0,8684
-89.6424258185,43.8670944908,DEM,#0571b0,8734
-89.6424214019,43.8678174673,REP,#ca0020,8790
-89.6424038484,43.8644373899,DEM,#0571b0,8679
-89.6423968442,43.6647702331,NOVOTE,#9999999,10632
-89.6423919908,43.8656757419,NOVOTE,#9999999,9245
-89.6423809907,43.8670042659,REP,#ca0020,8765
-89.6423805929,43.8624971987,NOVOTE,#9999999,9043
-89.6423736366,43.8622287957,NOVOTE,#9999999,9267
-89.6423691987,43.86582531,NOVOTE,#9999999,9156
-89.6423672535,43.8804302422,DEM,#0571b0,9466
-89.6423599691,43.8678269292,NOVOTE,#9999999,9035
-89.6423581214,43.7808417236,REP,#ca0020,6697
-89.6423529542,43.8384560321,NOVOTE,#9999999,8210
-89.6423489381,43.8656853099,NOVOTE,#9999999,9164
-89.6423462237,43.8639381842,NOVOTE,#9999999,9023
-89.6423444746,43.8632466003,NOVOTE,#9999999,9026
-89.6423395299,43.8651274984,NOVOTE,#9999999,8899
-89.6423373306,43.8644688627,NOVOTE,#9999999,8921
-89.6423156979,43.8651118448,NOVOTE,#9999999,9269
-89.6423072454,43.8639401078,NOVOTE,#9999999,9072
-89.6423070897,43.8663863633,NOVOTE,#9999999,8848
-89.6423044103,43.9479552255,NOVOTE,#9999999,7555
-89.642294858,43.8647701544,NOVOTE,#9999999,8802
-89.6422909218,43.8623183142,NOVOTE,#9999999,9227
-89.6422878465,43.8763386547,DEM,#0571b0,9468
-89.6422809919,43.8647305913,NOVOTE,#9999999,8979
-89.6422733037,43.7759118251,NOVOTE,#9999999,6902
-89.6422715843,43.8633523065,NOVOTE,#9999999,9120
-89.6422610087,43.8888096261,NOVOTE,#9999999,9448
-89.6422539643,43.8647128118,NOVOTE,#9999999,9176
-89.6422313974,43.8675953371,NOVOTE,#9999999,9110
-89.6422192549,44.2382926731,NOVOTE,#9999999,7281
-89.6422185675,43.8661657627,NOVOTE,#9999999,8866
-89.6422164863,43.862301773,NOVOTE,#9999999,9003
-89.6421907662,43.9996593944,DEM,#0571b0,12872
-89.6421896324,43.8617708063,NOVOTE,#9999999,9248
-89.6421883537,43.8653239659,NOVOTE,#9999999,8909
-89.6421867957,43.8678935749,NOVOTE,#9999999,8897
-89.6421806674,43.8621038233,NOVOTE,#9999999,8963
-89.64217269,43.8630860967,REP,#ca0020,8795
-89.6421721372,43.8646446236,NOVOTE,#9999999,9186
-89.6421668467,43.861901465,NOVOTE,#9999999,9272
-89.6421546248,43.8620857302,NOVOTE,#9999999,9088
-89.6421539531,43.8988672932,NOVOTE,#9999999,7685
-89.6421418544,43.8470140668,NOVOTE,#9999999,9400
-89.6421413798,43.839021778,NOVOTE,#9999999,8209
-89.6421392927,43.8660892624,NOVOTE,#9999999,9172
-89.6421384927,43.8645584909,REP,#ca0020,8767
-89.6421383403,43.8678133593,NOVOTE,#9999999,9165
-89.6421374173,43.8621910704,DEM,#0571b0,8720
-89.6421243652,43.8645097688,NOVOTE,#9999999,8815
-89.6420997013,43.7479993719,REP,#ca0020,6847
-89.6420931899,43.8630141548,NOVOTE,#9999999,8831
-89.6420789914,44.0600954941,REP,#ca0020,12786
-89.6420782962,43.8630080255,REP,#ca0020,8758
-89.6420659509,43.8675358771,NOVOTE,#9999999,9060
-89.6420490276,43.8677951923,DEM,#0571b0,8685
-89.6420322378,43.8620783519,NOVOTE,#9999999,9284
-89.6420304857,43.8620248146,REP,#ca0020,8755
-89.6420300667,43.8652439383,NOVOTE,#9999999,8875
-89.6420244113,43.8637204962,NOVOTE,#9999999,8888
-89.6420233123,43.7207489147,REP,#ca0020,10150
-89.642007515,43.865737074,REP,#ca0020,8779
-89.6419864583,43.8654728813,REP,#ca0020,8761
-89.6419796674,43.8649881266,NOVOTE,#9999999,8970
-89.6419678934,43.8648892583,NOVOTE,#9999999,9183
-89.6419632188,43.8646297063,NOVOTE,#9999999,9173
-89.6419442402,43.86350387,NOVOTE,#9999999,9230
-89.6419428445,43.86620828,NOVOTE,#9999999,8871
-89.6418972834,43.8146639517,REP,#ca0020,6381
-89.6418782691,43.8661928024,NOVOTE,#9999999,9148
-89.6418702034,43.8667859348,DEM,#0571b0,8729
-89.6418695348,43.6825202868,NOVOTE,#9999999,10380
-89.6418631843,43.8623492824,NOVOTE,#9999999,9296
-89.6418579474,43.8666257374,NOVOTE,#9999999,9045
-89.6418570553,43.8625535996,NOVOTE,#9999999,9152
-89.6418516661,43.8646447763,NOVOTE,#9999999,8809
-89.6418510902,43.8617720045,NOVOTE,#9999999,9033
-89.6418444717,43.8657294846,REP,#ca0020,8772
-89.6418340265,43.9059250658,DEM,#0571b0,7674
-89.6418333278,43.8645931432,NOVOTE,#9999999,9210
-89.6418223038,43.8672977931,REP,#ca0020,8759
-89.6418150533,43.8658767394,NOVOTE,#9999999,9239
-89.6417886039,43.8661558549,NOVOTE,#9999999,9277
-89.6417851028,43.8640965933,DEM,#0571b0,8747
-89.6417825205,43.8678771976,NOVOTE,#9999999,9224
-89.6417745474,43.7463953193,REP,#ca0020,7054
-89.6417720639,43.8670611849,NOVOTE,#9999999,8969
-89.641767353,44.1288525825,REP,#ca0020,3556
-89.6417529018,43.8651990785,NOVOTE,#9999999,9007
-89.6417476223,43.86787365,NOVOTE,#9999999,8919
-89.6417381995,43.7749567477,REP,#ca0020,6898
-89.6417244798,43.7162158156,DEM,#0571b0,10137
-89.6417197081,43.7805296921,REP,#ca0020,6696
-89.6417083089,43.8636323178,NOVOTE,#9999999,8986
-89.6417055416,43.8620667146,NOVOTE,#9999999,9207
-89.6416959096,43.8622483955,REP,#ca0020,8787
-89.6416898387,43.8619475384,NOVOTE,#9999999,8980
-89.6416847163,43.863499211,NOVOTE,#9999999,9121
-89.6416802782,43.8647505092,NOVOTE,#9999999,9010
-89.6416778244,43.8644454893,DEM,#0571b0,8743
-89.6416775876,43.8662505923,NOVOTE,#9999999,8836
-89.6416775059,43.8658639531,NOVOTE,#9999999,8995
-89.6416690492,43.8674964187,NOVOTE,#9999999,9198
-89.6416669628,43.8626900906,REP,#ca0020,8776
-89.6416548228,43.8653951937,NOVOTE,#9999999,9259
-89.6416444965,43.7867091695,NOVOTE,#9999999,6566
-89.6416414218,43.8658278445,NOVOTE,#9999999,9077
-89.6416397084,43.7404421783,DEM,#0571b0,7077
-89.6416329215,43.8666613696,NOVOTE,#9999999,9185
-89.6416320727,43.8650112686,REP,#ca0020,8768
-89.6416320631,43.8641958785,NOVOTE,#9999999,9138
-89.6416295817,43.8670100765,NOVOTE,#9999999,9012
-89.6416226864,43.8656384475,NOVOTE,#9999999,9249
-89.6416203013,43.866669925,NOVOTE,#9999999,9055
-89.6416163034,43.8891038979,NOVOTE,#9999999,9440
-89.6416128236,43.8631770571,NOVOTE,#9999999,9151
-89.6416109904,43.8640083456,NOVOTE,#9999999,9022
-89.6416079656,43.8620910978,DEM,#0571b0,8694
-89.6416056644,43.8631784393,NOVOTE,#9999999,9298
-89.6416024075,43.8675429184,NOVOTE,#9999999,9090
-89.6415918476,43.7757452102,DEM,#0571b0,6894
-89.6415819515,43.86323725,NOVOTE,#9999999,8936
-89.6415655217,44.1624494633,REP,#ca0020,7400
-89.641561004,43.8636680559,DEM,#0571b0,8739
-89.6415556168,43.8658435599,NOVOTE,#9999999,8812
-89.6415545717,43.8657156265,DEM,#0571b0,8706
-89.6415511313,43.9955015201,NOVOTE,#9999999,12880
-89.6415397844,43.8664626927,NOVOTE,#9999999,9149
-89.6415292678,43.8645573003,NOVOTE,#9999999,8972
-89.6415231297,43.8618277826,NOVOTE,#9999999,9096
-89.6415065399,43.8657834327,NOVOTE,#9999999,9236
-89.641505473,43.8657117609,NOVOTE,#9999999,9027
-89.6414993625,43.8655190297,DEM,#0571b0,8670
-89.6414861796,43.8636134033,NOVOTE,#9999999,9116
-89.6414736869,43.8647482506,NOVOTE,#9999999,9240
-89.6414564548,43.8676544855,DEM,#0571b0,8676
-89.6414484891,43.8628081031,NOVOTE,#9999999,8839
-89.6414460662,43.8657906699,REP,#ca0020,8760
-89.6414374813,43.8677862766,DEM,#0571b0,8707
-89.6414361248,43.8624585122,NOVOTE,#9999999,9294
-89.6414338885,43.8648173707,NOVOTE,#9999999,9008
-89.6414247479,43.866982638,REP,#ca0020,8793
-89.6414204984,44.2339789739,REP,#ca0020,7295
-89.6414181051,43.8635359364,NOVOTE,#9999999,9095
-89.6414106936,43.8649352822,NOVOTE,#9999999,8968
-89.6414072915,43.7608638583,DEM,#0571b0,6837
-89.6414013944,43.6669049356,REP,#ca0020,10508
-89.641394644,43.8641725438,REP,#ca0020,8775
-89.6413812137,43.7472188031,DEM,#0571b0,7045
-89.6413795401,43.8639787111,NOVOTE,#9999999,9286
-89.6413657543,43.8627780782,NOVOTE,#9999999,9074
-89.6413597717,43.8288976406,REP,#ca0020,9415
-89.641338934,43.7794074339,REP,#ca0020,6724
-89.6413374265,43.8638786133,DEM,#0571b0,8702
-89.6413189965,43.8651726263,NOVOTE,#9999999,9115
-89.6413172109,43.8655387345,NOVOTE,#9999999,8834
-89.6413111477,43.8620786045,NOVOTE,#9999999,9132
-89.6413079431,43.8642353757,NOVOTE,#9999999,9106
-89.641284502,43.8669921748,NOVOTE,#9999999,8943
-89.6412637663,43.8642243146,NOVOTE,#9999999,8941
-89.6412502731,43.8660702262,NOVOTE,#9999999,9107
-89.6412487274,43.8625593377,NOVOTE,#9999999,8878
-89.6412471006,43.8631072488,DEM,#0571b0,8686
-89.6412434334,43.8653193615,REP,#ca0020,8794
-89.641242753,43.6982461288,REP,#ca0020,10187
-89.641241672,43.8629597535,NOVOTE,#9999999,8922
-89.6412372537,43.8426252489,DEM,#0571b0,9395
-89.6412212866,43.8453857583,NOVOTE,#9999999,9399
-89.6412195191,43.8650800788,NOVOTE,#9999999,9037
-89.6412047659,43.7725772885,NOVOTE,#9999999,6890
-89.64120102,43.8658813188,NOVOTE,#9999999,8957
-89.6411931039,43.7766523146,DEM,#0571b0,6723
-89.6411752561,43.7783538258,NOVOTE,#9999999,6727
-89.6411663934,43.8651369028,NOVOTE,#9999999,8948
-89.6411607799,43.8412468441,DEM,#0571b0,8170
-89.6411530528,43.8665164591,REP,#ca0020,8764
-89.6411529811,43.8621575071,DEM,#0571b0,8749
-89.6411421014,43.8507989383,NOVOTE,#9999999,8642
-89.6411371843,43.773266917,DEM,#0571b0,6887
-89.6411355655,43.8621628941,DEM,#0571b0,8669
-89.6411353857,43.7745678565,NOVOTE,#9999999,6899
-89.6411206896,43.86427178,NOVOTE,#9999999,8932
-89.6411192463,43.8643141519,NOVOTE,#9999999,8869
-89.6411010383,43.8634184103,NOVOTE,#9999999,8955
-89.641098825,43.8631189612,NOVOTE,#9999999,8843
-89.6410964601,43.6679038504,NOVOTE,#9999999,10516
-89.641090542,43.8659570697,NOVOTE,#9999999,9217
-89.6410875444,43.7319228455,REP,#ca0020,7066
-89.6410826182,43.8618676954,NOVOTE,#9999999,8865
-89.6410808644,43.8651538672,NOVOTE,#9999999,9163
-89.6410793718,43.8384481184,NOVOTE,#9999999,9379
-89.6410608248,43.8625990896,REP,#ca0020,8797
-89.6410546847,43.8642470029,NOVOTE,#9999999,9174
-89.6410527502,43.8625100518,DEM,#0571b0,8735
-89.6410490849,43.9040231047,NOVOTE,#9999999,7686
-89.641044661,43.8657539198,NOVOTE,#9999999,9178
-89.6410405238,43.7754877572,DEM,#0571b0,6892
-89.6410359923,43.8637745428,DEM,#0571b0,8746
-89.6410340923,43.8627333502,NOVOTE,#9999999,9036
-89.6410240909,43.8626921497,NOVOTE,#9999999,9113
-89.6410140881,43.8638799462,NOVOTE,#9999999,9162
-89.6409990341,43.8638154399,NOVOTE,#9999999,8856
-89.6409971962,43.8651241072,NOVOTE,#9999999,8999
-89.6409843673,43.6504488751,DEM,#0571b0,10619
-89.6409713804,43.8657792297,NOVOTE,#9999999,9276
-89.6409574829,43.865560396,NOVOTE,#9999999,8835
-89.6409567194,43.8655507455,NOVOTE,#9999999,9047
-89.6409536561,43.863566009,NOVOTE,#9999999,9167
-89.6409521641,43.8674844085,NOVOTE,#9999999,8880
-89.6409513646,43.8645012851,NOVOTE,#9999999,8983
-89.6409302641,43.8636921924,REP,#ca0020,8784
-89.6409290917,43.8662855182,NOVOTE,#9999999,9054
-89.6409221429,43.8642712858,NOVOTE,#9999999,9254
-89.6409211472,43.8675510211,NOVOTE,#9999999,9144
-89.6409164665,43.8645126503,NOVOTE,#9999999,9238
-89.6409030015,43.8641286017,NOVOTE,#9999999,9220
-89.6409009507,43.8649537092,DEM,#0571b0,8731
-89.6408991988,43.867076918,NOVOTE,#9999999,9290
-89.6408949241,43.8663056377,NOVOTE,#9999999,8985
-89.6408864391,43.865922127,NOVOTE,#9999999,8883
-89.6408850847,43.8674501694,NOVOTE,#9999999,9194
-89.6408837693,43.8633234708,NOVOTE,#9999999,9200
-89.6408833132,43.8650422868,DEM,#0571b0,8727
-89.6408782493,43.8672361754,NOVOTE,#9999999,9126
-89.6408769712,43.8635029078,NOVOTE,#9999999,9228
-89.6408649497,43.8619175392,NOVOTE,#9999999,9179
-89.6408599769,43.8617759542,NOVOTE,#9999999,9034
-89.6408344752,43.8658460846,NOVOTE,#9999999,9100
-89.6408229537,43.8634141474,NOVOTE,#9999999,8935
-89.6408106044,43.8621641221,NOVOTE,#9999999,9263
-89.6408068167,43.9026250584,NOVOTE,#9999999,7687
-89.6408021658,43.6712799006,NOVOTE,#9999999,10534
-89.6408006165,43.8639791661,NOVOTE,#9999999,9266
-89.6407860929,43.866244098,NOVOTE,#9999999,9187
-89.6407764943,43.8617231598,NOVOTE,#9999999,8894
-89.6407688833,43.8648408419,NOVOTE,#9999999,9280
-89.6407667717,43.7815480408,NOVOTE,#9999999,6699
-89.6407578435,43.8644149097,NOVOTE,#9999999,8858
-89.6407456713,43.8640571761,NOVOTE,#9999999,8855
-89.6407415142,43.8813424562,NOVOTE,#9999999,9490
-89.6407191001,44.2385019946,DEM,#0571b0,7273
-89.640709689,43.8645776419,NOVOTE,#9999999,8799
-89.6406931199,43.768284395,DEM,#0571b0,6867
-89.6406887736,43.7897921564,NOVOTE,#9999999,6567
-89.6406874613,43.8678484947,NOVOTE,#9999999,9158
-89.6406759236,43.8672674274,NOVOTE,#9999999,8962
-89.6406629634,43.8624387369,DEM,#0571b0,8740
-89.6406523844,43.8650367952,DEM,#0571b0,8675
-89.6406458356,43.8624525227,DEM,#0571b0,8687
-89.6406443118,43.7797745995,NOVOTE,#9999999,6728
-89.6406422735,43.8626621239,DEM,#0571b0,8715
-89.6406420913,43.8643580482,NOVOTE,#9999999,9018
-89.6406320677,43.8788885772,DEM,#0571b0,9467
-89.6406315355,43.7748514036,NOVOTE,#9999999,6901
-89.6405950252,43.8620816924,NOVOTE,#9999999,8946
-89.6405874391,43.8645057077,NOVOTE,#9999999,8868
-89.6405832088,43.8665703153,NOVOTE,#9999999,9291
-89.6405819245,43.7660857802,REP,#ca0020,6879
-89.6405785067,43.8649887522,NOVOTE,#9999999,8804
-89.6405720572,43.8623115485,NOVOTE,#9999999,9049
-89.6405703721,43.8654276431,DEM,#0571b0,8711
-89.6405701185,43.8799071006,NOVOTE,#9999999,9475
-89.640566708,43.8621486966,NOVOTE,#9999999,8837
-89.6405665594,43.8655269612,DEM,#0571b0,8738
-89.6405458104,43.8651912688,NOVOTE,#9999999,9093
-89.6405385905,43.8619293964,NOVOTE,#9999999,9135
-89.6405219922,43.866323326,NOVOTE,#9999999,9001
-89.6405188386,43.8339212864,NOVOTE,#9999999,9424
-89.6405180643,43.8634501714,NOVOTE,#9999999,8918
-89.6405132588,43.8643591893,NOVOTE,#9999999,9092
-89.6405079691,43.8577732336,NOVOTE,#9999999,8655
-89.6405039466,43.8788439888,NOVOTE,#9999999,9480
-89.6404916547,43.866125478,NOVOTE,#9999999,8958
-89.6404857395,43.8645103983,NOVOTE,#9999999,9261
-89.6404754733,43.861727386,NOVOTE,#9999999,8898
-89.6404279833,43.8109524436,NOVOTE,#9999999,6392
-89.6404193997,43.8654970767,NOVOTE,#9999999,9146
-89.6404113252,43.8671327894,NOVOTE,#9999999,8826
-89.6404068102,43.8662682297,NOVOTE,#9999999,8926
-89.6403985889,43.8653365918,NOVOTE,#9999999,9283
-89.6403972678,43.8669919586,NOVOTE,#9999999,8833
-89.6403888812,43.8646919686,NOVOTE,#9999999,9080
-89.6403787213,43.6989231321,DEM,#0571b0,10183
-89.6403668865,43.8676779864,NOVOTE,#9999999,8924
-89.6403545224,43.8646732323,NOVOTE,#9999999,8872
-89.6403402315,43.8621595625,DEM,#0571b0,8688
-89.6403335462,43.8635527933,NOVOTE,#9999999,8846
-89.6403330017,43.864080903,NOVOTE,#9999999,9128
-89.6403313698,43.8672288668,NOVOTE,#9999999,9213
-89.6403282791,43.8633011935,NOVOTE,#9999999,9216
-89.6403209793,43.8652509393,NOVOTE,#9999999,9006
-89.6403190471,43.8662725548,NOVOTE,#9999999,9279
-89.6403146475,43.8660701942,DEM,#0571b0,8672
-89.6403107154,43.8632420459,NOVOTE,#9999999,8859
-89.6403043811,43.8627346417,NOVOTE,#9999999,9013
-89.6403038363,43.8648402309,NOVOTE,#9999999,9016
-89.6403012468,43.8633500085,REP,#ca0020,8786
-89.6402956484,43.8627989886,DEM,#0571b0,8701
-89.640272097,43.8651643188,NOVOTE,#9999999,8910
-89.6402680016,43.8621495039,NOVOTE,#9999999,8896
-89.6402650947,43.8672117096,NOVOTE,#9999999,8891
-89.640256573,43.782295576,REP,#ca0020,6709
